step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
9,CASH_OUT,293297.34,C1010570884,0.0,0.0,C1197482041,730481.03,1128667.08,0,0
9,CASH_OUT,12267.28,C758488340,0.0,0.0,C1786622318,606359.09,328668.15,0,0
9,CASH_OUT,107491.19,C834539551,0.0,0.0,C1856125320,259748.0,94723.93,0,0
9,CASH_OUT,229469.89,C1692881849,0.0,0.0,C2035219029,359758.64,1053051.15,0,0
9,CASH_OUT,48000.02,C942928279,0.0,0.0,C2011904058,141435.75,40257.84,0,0
9,CASH_OUT,98151.74,C963577528,0.0,0.0,C12793273,3585233.25,5431828.95,0,0
9,CASH_OUT,193365.88,C2014369634,0.0,0.0,C2110496596,435827.0,1345968.64,0,0
9,CASH_OUT,266956.63,C649345346,0.0,0.0,C22448303,2116788.84,2633329.25,0,0
9,CASH_OUT,116394.88,C19716938,0.0,0.0,C1163480574,3345975.83,7026148.91,0,0
9,CASH_OUT,6575.89,C1077368593,0.0,0.0,C689665706,1304315.08,2683939.46,0,0
9,CASH_OUT,35303.34,C1046619058,0.0,0.0,C266912553,3977807.83,5565869.73,0,0
9,CASH_OUT,98947.11,C958100245,0.0,0.0,C1918600708,168355.48,0.0,0,0
9,CASH_OUT,149872.08,C1577716215,0.0,0.0,C138905202,347856.45,0.0,0,0
9,CASH_OUT,442357.1,C620708600,0.0,0.0,C2036822517,3242315.28,7389896.21,0,0
9,PAYMENT,12676.46,C196057702,570.0,0.0,M1775162333,0.0,0.0,0,0
9,PAYMENT,5109.46,C1728391842,0.0,0.0,M968055864,0.0,0.0,0,0
9,CASH_IN,97744.54,C1312333250,56542.0,154286.54,C547532271,118631.12,0.0,0,0
9,PAYMENT,12902.85,C1366818787,6065.0,0.0,M535404373,0.0,0.0,0,0
9,PAYMENT,25654.11,C1016611340,270752.65,245098.54,M918818512,0.0,0.0,0,0
9,PAYMENT,5533.28,C1487038220,245098.54,239565.26,M190994554,0.0,0.0,0,0
9,PAYMENT,27710.63,C1972695864,239565.26,211854.63,M1664139732,0.0,0.0,0,0
9,PAYMENT,14320.13,C677466297,211854.63,197534.5,M836332615,0.0,0.0,0,0
9,PAYMENT,2098.43,C1661355127,197534.5,195436.08,M115152802,0.0,0.0,0,0
9,PAYMENT,1909.37,C614169432,195436.08,193526.71,M1582993624,0.0,0.0,0,0
9,PAYMENT,7891.07,C254689944,193526.71,185635.64,M1629496536,0.0,0.0,0,0
9,PAYMENT,7648.95,C513724959,185635.64,177986.69,M348671300,0.0,0.0,0,0
9,PAYMENT,22683.86,C1771042759,177986.69,155302.83,M166271178,0.0,0.0,0,0
9,PAYMENT,14895.01,C1636777410,155302.83,140407.82,M930873050,0.0,0.0,0,0
9,CASH_IN,186463.11,C559679037,31570.0,218033.11,C1587264925,0.0,3103981.88,0,0
9,PAYMENT,40556.98,C1613915540,24643.0,0.0,M2018190717,0.0,0.0,0,0
9,CASH_OUT,354853.97,C271485312,2557.0,0.0,C1333580470,132148.8,159700.25,0,0
9,CASH_OUT,55575.37,C1367480406,8124.0,0.0,C785645584,1017.0,115279.55,0,0
9,PAYMENT,26647.63,C577751351,163.0,0.0,M53375178,0.0,0.0,0,0
9,CASH_OUT,178035.7,C1739099046,29858.0,0.0,C799798372,20012.0,244240.53,0,0
9,PAYMENT,422.42,C648638381,11672.0,11249.58,M2052275262,0.0,0.0,0,0
9,CASH_OUT,151691.19,C168536990,5172.0,0.0,C1925336384,2085859.36,2556248.74,0,0
9,TRANSFER,1495148.77,C702407874,0.0,0.0,C2106301831,37250.37,3154952.8,0,0
9,PAYMENT,665.25,C1147417171,0.0,0.0,M666190893,0.0,0.0,0,0
9,CASH_IN,364115.27,C1890929694,21744.0,385859.27,C801142660,1.705911757E7,1.65261486E7,0,0
9,CASH_OUT,291910.04,C914902334,14659.0,0.0,C955026404,2396.42,364514.19,0,0
9,CASH_OUT,284715.83,C1394280214,164568.48,0.0,C1143643225,80898.0,885525.37,0,0
9,DEBIT,850.73,C1577231732,0.0,0.0,C952929473,14907.0,0.0,0,0
9,DEBIT,6612.23,C68011798,0.0,0.0,C1234105592,17704.66,644879.7,0,0
9,DEBIT,4740.49,C1880656660,0.0,0.0,C1007717381,2363095.02,4034279.06,0,0
9,DEBIT,7632.98,C2066747830,0.0,0.0,C487569150,45399.0,9343.49,0,0
9,DEBIT,5580.89,C810693281,0.0,0.0,C339099861,888970.21,694856.43,0,0
9,DEBIT,5396.12,C1519220426,0.0,0.0,C1830257025,15732.7,21128.83,0,0
9,DEBIT,4107.66,C1853425316,0.0,0.0,C1353625561,363674.66,0.0,0,0
9,CASH_OUT,143648.11,C356456316,428822.0,285173.89,C552679581,0.0,250830.57,0,0
9,CASH_OUT,21725.8,C878311488,23246.0,1520.2,C670835790,607388.0,321545.35,0,0
9,CASH_OUT,342784.35,C97772327,22127.0,0.0,C637109899,31012.71,476056.32,0,0
9,CASH_OUT,338369.25,C590977311,49998.0,0.0,C952219856,1597065.52,3357160.66,0,0
9,CASH_IN,122895.85,C1322315507,0.0,122895.85,C115302495,0.0,1005.42,0,0
9,PAYMENT,3217.26,C900760721,122895.85,119678.59,M794854363,0.0,0.0,0,0
9,CASH_IN,215583.45,C1082000969,57946.8,273530.25,C150738768,1566778.45,2327010.33,0,0
9,CASH_OUT,260643.55,C152100803,273530.25,12886.7,C1275164668,273908.05,1.020360243E7,0,0
9,CASH_OUT,69999.55,C951408252,32014.0,0.0,C361268035,474668.71,544668.26,0,0
9,PAYMENT,47050.51,C325084394,2597.0,0.0,M597451905,0.0,0.0,0,0
9,CASH_OUT,253227.43,C746412534,31546.0,0.0,C18928637,31266.23,0.0,0,0
9,CASH_OUT,150354.89,C1047133363,26162.0,0.0,C1566789241,4451508.35,9061320.18,0,0
9,PAYMENT,5908.85,C775854240,0.0,0.0,M1858492810,0.0,0.0,0,0
9,CASH_OUT,27272.84,C674373453,83597.0,56324.16,C1148010394,40753.0,68025.84,0,0
9,PAYMENT,32217.75,C1498407580,30856.0,0.0,M65964685,0.0,0.0,0,0
9,CASH_IN,383512.53,C1597540723,19488.0,403000.53,C1657363827,415198.86,296341.0,0,0
9,CASH_OUT,538413.82,C1741172142,10162.0,0.0,C917995428,10430.0,995368.47,0,0
9,PAYMENT,8727.73,C1102407881,495996.0,487268.27,M913844368,0.0,0.0,0,0
9,TRANSFER,1012570.15,C756046909,37504.0,0.0,C1151964959,121061.23,4074611.61,0,0
9,PAYMENT,3946.78,C185839980,164786.0,160839.22,M1636459495,0.0,0.0,0,0
9,CASH_OUT,247102.85,C381811694,11100.0,0.0,C183389809,3286.0,459713.56,0,0
9,PAYMENT,17605.71,C958381247,19371.0,1765.29,M789705249,0.0,0.0,0,0
9,PAYMENT,7020.04,C498477439,1765.29,0.0,M78753708,0.0,0.0,0,0
9,PAYMENT,16361.47,C1083113921,0.0,0.0,M1613722379,0.0,0.0,0,0
9,CASH_IN,185794.7,C1291735968,10503.0,196297.7,C122252510,116.0,0.0,0,0
9,CASH_IN,92598.82,C1161517404,72699.0,165297.82,C292665982,60369.22,392931.33,0,0
9,CASH_IN,222569.3,C2105727283,11599.0,234168.3,C1299038993,7277.0,0.0,0,0
9,TRANSFER,736455.34,C1714309795,10981.0,0.0,C2013555483,15469.0,1759241.66,0,0
9,PAYMENT,23036.66,C1492350613,27772.0,4735.34,M1201481070,0.0,0.0,0,0
9,PAYMENT,8072.01,C750594031,86343.0,78270.99,M953289609,0.0,0.0,0,0
9,PAYMENT,3886.58,C2077660632,19243.0,15356.42,M1439594905,0.0,0.0,0,0
9,CASH_OUT,451637.55,C277462672,15356.42,0.0,C1287328228,661096.96,2215696.85,0,0
9,PAYMENT,13141.48,C951021899,100506.0,87364.52,M1998080979,0.0,0.0,0,0
9,CASH_OUT,469378.84,C1371338264,377015.78,0.0,C1971951800,1645196.34,3940027.57,0,0
9,PAYMENT,20488.63,C211595137,0.0,0.0,M1333441136,0.0,0.0,0,0
9,CASH_OUT,146205.05,C2055810719,11652.0,0.0,C1465082578,484342.36,301490.98,0,0
9,CASH_OUT,485476.65,C1286802400,0.0,0.0,C289045778,965859.43,1118804.64,0,0
9,CASH_OUT,239806.85,C624579920,0.0,0.0,C518185827,848916.61,2130632.68,0,0
9,CASH_OUT,431096.64,C1061788341,0.0,0.0,C757108857,1956729.29,1689122.12,0,0
9,CASH_OUT,207701.66,C201831957,0.0,0.0,C424584166,211225.13,613872.75,0,0
9,CASH_OUT,80176.12,C1488928894,0.0,0.0,C395525501,3000880.72,3424241.36,0,0
9,CASH_OUT,238609.19,C794304236,0.0,0.0,C675987048,315852.91,1240743.88,0,0
9,CASH_OUT,213275.45,C1555539328,0.0,0.0,C1792450010,251070.98,349701.67,0,0
9,CASH_OUT,33165.95,C1840322333,0.0,0.0,C1474411656,92754.9,125920.85,0,0
9,CASH_OUT,220013.37,C1328485989,0.0,0.0,C1350789239,4504552.29,8629955.83,0,0
9,CASH_OUT,22255.3,C552586770,0.0,0.0,C1318362138,150894.2,0.0,0,0
9,CASH_OUT,303692.72,C1091957802,0.0,0.0,C1448947115,2818380.14,4452550.2,0,0
9,PAYMENT,5863.48,C620301034,128704.69,122841.21,M324189230,0.0,0.0,0,0
9,PAYMENT,9756.63,C1301507848,122841.21,113084.58,M600401460,0.0,0.0,0,0
9,PAYMENT,7398.22,C1326159613,113084.58,105686.37,M1237246206,0.0,0.0,0,0
9,CASH_OUT,240952.75,C520302062,596157.63,355204.88,C1805324452,335753.36,132380.69,0,0
9,PAYMENT,522.48,C2006126844,355204.88,354682.4,M1681710221,0.0,0.0,0,0
9,PAYMENT,17982.67,C1513847268,798554.0,780571.33,M1548833552,0.0,0.0,0,0
9,CASH_IN,182938.03,C866823318,256.0,183194.03,C853286878,78628.05,0.0,0,0
9,CASH_OUT,242400.88,C837863130,407601.0,165200.12,C747979499,65098.05,415182.13,0,0
9,PAYMENT,7295.08,C805666137,20801.2,13506.12,M1721397658,0.0,0.0,0,0
9,TRANSFER,1753063.77,C3325891,13506.12,0.0,C1429623854,7298420.6,9402255.23,0,0
9,TRANSFER,704960.43,C935558921,0.0,0.0,C1383454473,2164966.54,3341582.26,0,0
9,TRANSFER,1429522.25,C750203677,0.0,0.0,C1141049797,2191881.89,3755217.58,0,0
9,TRANSFER,119027.05,C429162928,0.0,0.0,C445698637,241159.0,310268.29,0,0
9,TRANSFER,654302.38,C206432742,0.0,0.0,C1165398731,1067282.76,1406556.15,0,0
9,TRANSFER,28174.35,C551216209,0.0,0.0,C486514924,354896.91,82250.58,0,0
9,TRANSFER,578291.61,C895485068,0.0,0.0,C1760872167,2796542.47,3374834.08,0,0
9,TRANSFER,147338.88,C138713745,0.0,0.0,C779874418,3246940.72,6273902.02,0,0
9,TRANSFER,29859.09,C1797607590,0.0,0.0,C801858473,227139.0,305023.32,0,0
9,TRANSFER,318777.71,C480958975,0.0,0.0,C409956115,1740505.48,2951328.35,0,0
9,TRANSFER,417352.82,C702278274,0.0,0.0,C1909597726,743718.0,2171013.58,0,0
9,TRANSFER,176884.1,C99056954,0.0,0.0,C1255024717,1.880338154E7,1.896960393E7,0,0
9,CASH_OUT,169847.06,C1149680960,205285.0,35437.94,C70895366,1474088.17,1934394.9,0,0
9,PAYMENT,11362.29,C237625614,49853.0,38490.71,M2026935731,0.0,0.0,0,0
9,PAYMENT,27521.26,C1189099838,52668.0,25146.74,M930996255,0.0,0.0,0,0
9,CASH_OUT,164038.24,C1981630063,1054452.07,890413.83,C319762070,0.0,0.0,0,0
9,PAYMENT,971.99,C178006034,890413.83,889441.84,M1307756982,0.0,0.0,0,0
9,PAYMENT,17878.07,C366454031,889441.84,871563.77,M166049764,0.0,0.0,0,0
9,PAYMENT,1690.15,C1657983602,102917.0,101226.85,M968231143,0.0,0.0,0,0
9,CASH_OUT,1526.07,C299969795,3173.0,1646.93,C2064093300,520280.0,4484838.65,0,0
9,CASH_OUT,400010.75,C899674700,799711.82,399701.07,C2075280061,8361.0,49555.79,0,0
9,CASH_OUT,237870.34,C1101719503,399701.07,161830.73,C731253803,704397.14,815134.45,0,0
9,CASH_OUT,37301.69,C1221738029,30456.0,0.0,C1560436920,30057.0,5453.8,0,0
9,CASH_IN,309795.7,C1354992385,104830.0,414625.7,C9744165,0.0,0.0,0,0
9,CASH_OUT,461649.64,C444862151,34513.0,0.0,C1134976854,953837.5,1486108.53,0,0
9,PAYMENT,47805.53,C210114247,16721.0,0.0,M1434214956,0.0,0.0,0,0
9,PAYMENT,18805.78,C422273025,702240.04,683434.25,M593733589,0.0,0.0,0,0
9,CASH_OUT,96655.55,C527412560,683434.25,586778.7,C147647618,2904153.74,6435391.63,0,0
9,CASH_OUT,161859.8,C691327379,586778.7,424918.9,C1489484545,278209.92,573484.61,0,0
9,PAYMENT,16893.54,C1801291740,126818.98,109925.43,M1438566509,0.0,0.0,0,0
9,CASH_OUT,17321.93,C928639655,109925.43,92603.5,C1716229578,75931.0,0.0,0,0
9,CASH_IN,226206.21,C955125142,10585.0,236791.21,C1425435004,991672.0,642253.62,0,0
9,PAYMENT,36009.9,C1066016304,79415.0,43405.1,M483677196,0.0,0.0,0,0
9,CASH_OUT,318087.68,C1688242659,43614.14,0.0,C1492252108,7714.0,383718.82,0,0
9,PAYMENT,10233.66,C753580636,0.0,0.0,M1132350063,0.0,0.0,0,0
9,PAYMENT,40505.69,C2108949048,0.0,0.0,M490431484,0.0,0.0,0,0
9,TRANSFER,270267.27,C1694110301,16302.0,0.0,C172409641,830952.02,1.162934535E7,0,0
9,CASH_OUT,243198.14,C1432748447,39847.0,0.0,C25789843,21421.29,53122.49,0,0
9,CASH_OUT,191717.36,C144604361,20920.0,0.0,C407660388,0.0,211252.26,0,0
9,PAYMENT,20873.93,C1325189797,20629.0,0.0,M2048934365,0.0,0.0,0,0
9,CASH_OUT,340298.85,C531619327,0.0,0.0,C189858515,446281.26,359201.99,0,0
9,CASH_OUT,396170.54,C1689027319,0.0,0.0,C778559237,1988852.02,4689168.73,0,0
9,CASH_OUT,141538.09,C1278072101,0.0,0.0,C871246504,147482.0,143300.54,0,0
9,CASH_OUT,249267.91,C880495572,0.0,0.0,C1576408634,1464082.13,4155260.26,0,0
9,CASH_OUT,12510.05,C1440364673,0.0,0.0,C1559951271,327471.94,188794.9,0,0
9,CASH_OUT,6515.37,C1440855031,0.0,0.0,C1913689852,290805.0,282726.55,0,0
9,CASH_OUT,258253.78,C2009583763,0.0,0.0,C970,493942.02,383704.66,0,0
9,CASH_OUT,86542.2,C428609620,0.0,0.0,C359380293,214816.17,450786.78,0,0
9,CASH_OUT,206846.5,C487996884,0.0,0.0,C803648645,315404.51,633642.74,0,0
9,CASH_OUT,93477.99,C1169185674,0.0,0.0,C1079088036,102060.0,1871968.67,0,0
9,CASH_OUT,143085.73,C213539047,0.0,0.0,C1727331144,2142180.71,3595381.3,0,0
9,CASH_OUT,126914.67,C1976428436,0.0,0.0,C533474562,2607530.56,2689772.31,0,0
9,CASH_OUT,122742.83,C1494846564,0.0,0.0,C974088986,324456.93,4120580.18,0,0
9,CASH_OUT,66532.32,C515039430,0.0,0.0,C1807896178,218704.03,622997.26,0,0
9,CASH_OUT,178281.6,C1074917015,0.0,0.0,C1712003741,462071.11,2461381.45,0,0
9,CASH_OUT,90351.56,C1526353990,0.0,0.0,C1163480574,3462370.71,7026148.91,0,0
9,CASH_OUT,28893.48,C1326812625,0.0,0.0,C85102332,327925.93,631352.58,0,0
9,CASH_OUT,57159.62,C1185476645,0.0,0.0,C1426855526,234281.19,166695.84,0,0
9,CASH_OUT,95932.47,C151182129,925.0,0.0,C1602862380,0.0,95932.47,0,0
9,CASH_OUT,486375.39,C32686647,39927.19,0.0,C1527452964,107.0,0.0,0,0
9,PAYMENT,6788.36,C1659546845,0.0,0.0,M1665286525,0.0,0.0,0,0
9,CASH_OUT,75636.97,C2089207159,0.0,0.0,C324475500,13863.0,0.0,0,0
9,PAYMENT,2269.52,C1802654634,0.0,0.0,M1548326493,0.0,0.0,0,0
9,CASH_OUT,268255.05,C762408192,315958.61,47703.56,C1566508054,10645.0,1173284.99,0,0
9,PAYMENT,4831.49,C1737926820,47703.56,42872.07,M511727871,0.0,0.0,0,0
9,CASH_IN,220257.84,C250338828,39897.0,260154.84,C588565911,597421.34,1788140.97,0,0
9,CASH_IN,50105.35,C685030332,31313.0,81418.35,C465257140,2481214.36,2777042.29,0,0
9,PAYMENT,16568.89,C2052453770,125172.0,108603.11,M1712197023,0.0,0.0,0,0
9,PAYMENT,9027.1,C918926572,755715.0,746687.9,M1002561747,0.0,0.0,0,0
9,PAYMENT,21126.96,C1852685188,129499.13,108372.17,M2023301411,0.0,0.0,0,0
9,TRANSFER,2034634.77,C1675659272,108372.17,0.0,C446364279,2639604.15,5391622.01,0,0
9,PAYMENT,12196.65,C1460874207,2194.0,0.0,M1419844386,0.0,0.0,0,0
9,PAYMENT,2056.24,C1694541996,20826.0,18769.76,M38264012,0.0,0.0,0,0
9,CASH_OUT,13983.97,C1279541896,15231.0,1247.03,C401067111,34998.4,556250.98,0,0
9,CASH_OUT,136020.21,C283129897,1247.03,0.0,C1606023013,154718.22,592935.11,0,0
9,CASH_IN,57943.15,C1883613009,622472.28,680415.42,C531498581,0.0,2682228.58,0,0
9,CASH_IN,116663.46,C1289270313,680415.42,797078.88,C1326121635,352198.27,235534.8,0,0
9,CASH_IN,200171.79,C585559864,797078.88,997250.67,C1015529677,605864.28,601069.22,0,0
9,CASH_IN,333807.22,C861321789,997250.67,1331057.89,C618155294,1590201.34,1609864.6,0,0
9,CASH_IN,572112.4,C1853160489,1331057.89,1903170.29,C1245522769,3899091.13,3262149.22,0,0
9,CASH_IN,56158.33,C1736729650,1903170.29,1959328.62,C1099915107,573272.7,2212014.36,0,0
9,CASH_IN,170840.65,C1913575637,1959328.62,2130169.27,C749013731,1.017239221E7,1.569020311E7,0,0
9,CASH_IN,176594.46,C1955529723,2130169.27,2306763.73,C1223853926,4876372.37,4823717.51,0,0
9,CASH_IN,123934.54,C1028861175,2306763.73,2430698.28,C1441378585,125138.47,1203.93,0,0
9,CASH_IN,56615.3,C2041739931,2430698.28,2487313.58,C756475678,269564.82,207269.0,0,0
9,CASH_IN,133706.33,C2105462024,2487313.58,2621019.9,C244684090,194731.37,1013084.89,0,0
9,CASH_IN,88329.75,C1910671751,2621019.9,2709349.66,C1715285413,111949.0,23619.25,0,0
9,CASH_IN,32780.57,C1433544664,2709349.66,2742130.23,C676826990,102272.27,202947.29,0,0
9,CASH_IN,246578.26,C1073674575,2742130.23,2988708.49,C211528162,1987765.5,2304993.92,0,0
9,CASH_IN,109701.84,C878929205,2988708.49,3098410.33,C630912115,130012.11,1008153.17,0,0
9,CASH_IN,286719.51,C1369992335,3098410.33,3385129.84,C1181943270,792702.82,2077282.23,0,0
9,CASH_IN,851530.03,C362864005,3385129.84,4236659.87,C139688944,1553995.41,1410067.94,0,0
9,CASH_OUT,43225.84,C1566341887,133877.0,90651.16,C637773677,0.0,62795.98,0,0
9,PAYMENT,38457.38,C1924789932,14695.0,0.0,M1625763936,0.0,0.0,0,0
9,CASH_IN,83776.41,C1933083916,35341.46,119117.88,C1469084143,2760973.72,4786466.91,0,0
9,PAYMENT,612.09,C1292734998,119117.88,118505.79,M1882980749,0.0,0.0,0,0
9,PAYMENT,24791.58,C687954906,118505.79,93714.21,M505850643,0.0,0.0,0,0
9,CASH_IN,507549.76,C1067063267,4541.0,512090.76,C810886151,1375542.16,585440.23,0,0
9,CASH_IN,219617.13,C792349172,14387.0,234004.13,C1770834928,0.0,0.0,0,0
9,PAYMENT,3263.2,C214304834,234004.13,230740.93,M663966970,0.0,0.0,0,0
9,PAYMENT,2305.44,C1213819620,72787.0,70481.56,M894566386,0.0,0.0,0,0
9,CASH_OUT,380316.38,C157902082,41137.0,0.0,C780950222,163236.0,1649925.73,0,0
9,CASH_IN,152110.98,C878756945,39121.0,191231.98,C986657342,8385.04,494727.08,0,0
9,PAYMENT,14377.19,C938317427,191231.98,176854.79,M234443027,0.0,0.0,0,0
9,PAYMENT,17021.04,C1333425371,176854.79,159833.76,M2106225449,0.0,0.0,0,0
9,PAYMENT,8398.47,C646921445,159833.76,151435.28,M1639551214,0.0,0.0,0,0
9,PAYMENT,9505.96,C2113535150,151435.28,141929.32,M1397021443,0.0,0.0,0,0
9,PAYMENT,348.35,C217300378,141929.32,141580.97,M568353290,0.0,0.0,0,0
9,PAYMENT,11059.31,C323941908,402.0,0.0,M1713879997,0.0,0.0,0,0
9,CASH_IN,55650.96,C2007614862,0.0,55650.96,C49954890,32279.5,485362.02,0,0
9,PAYMENT,12033.18,C1434130755,55650.96,43617.78,M828484526,0.0,0.0,0,0
9,CASH_IN,184780.97,C1790968940,20485.0,205265.97,C1874138331,0.0,0.0,0,0
9,CASH_OUT,284144.97,C1409038607,10530.0,0.0,C634685008,138971.34,357790.6,0,0
9,CASH_OUT,387480.28,C1581290290,313.0,0.0,C229747691,16983.88,1795986.72,0,0
9,CASH_OUT,62978.63,C1648390031,32975.0,0.0,C1768784986,19927.0,100830.32,0,0
9,CASH_OUT,140906.16,C147453135,0.0,0.0,C390635742,264365.02,7022510.07,0,0
9,CASH_OUT,183538.65,C986681496,24427.0,0.0,C1635357010,0.0,333013.79,0,0
9,PAYMENT,2284.45,C1624006128,0.0,0.0,M17922673,0.0,0.0,0,0
9,CASH_IN,49991.04,C1186564368,102707.0,152698.04,C1536044711,453127.57,1311996.46,0,0
9,CASH_OUT,150942.22,C3447311,7312.0,0.0,C1218365329,1825304.28,2849463.74,0,0
9,PAYMENT,6934.97,C34960420,66788.1,59853.13,M148722917,0.0,0.0,0,0
9,CASH_OUT,458854.33,C44482023,59853.13,0.0,C893953614,814790.94,2535303.73,0,0
9,PAYMENT,395.27,C644266846,118.0,0.0,M268132322,0.0,0.0,0,0
9,CASH_OUT,319057.6,C1843615876,0.0,0.0,C265108079,4949128.86,5337009.75,0,0
9,PAYMENT,25139.78,C1520277850,74736.51,49596.72,M1228039452,0.0,0.0,0,0
9,CASH_OUT,460549.18,C484648855,49596.72,0.0,C1909597726,1161070.82,2171013.58,0,0
9,PAYMENT,21928.56,C1806920695,18309.0,0.0,M1565681810,0.0,0.0,0,0
9,PAYMENT,26944.43,C127073441,83827.0,56882.57,M46705755,0.0,0.0,0,0
9,PAYMENT,264.96,C1918145318,56882.57,56617.61,M1015837446,0.0,0.0,0,0
9,PAYMENT,13291.0,C753657794,56617.61,43326.61,M1795566704,0.0,0.0,0,0
9,PAYMENT,16270.77,C1025335189,43326.61,27055.84,M1658195827,0.0,0.0,0,0
9,PAYMENT,51503.93,C300953884,27055.84,0.0,M1263532798,0.0,0.0,0,0
9,PAYMENT,4096.59,C477754869,0.0,0.0,M1317457054,0.0,0.0,0,0
9,PAYMENT,7620.91,C1584295043,0.0,0.0,M1782769082,0.0,0.0,0,0
9,CASH_OUT,123520.4,C960979802,102189.0,0.0,C1835007625,0.0,335979.62,0,0
9,PAYMENT,116.86,C1105046224,401331.0,401214.14,M1819986972,0.0,0.0,0,0
9,PAYMENT,21345.25,C292068124,401214.14,379868.89,M330790872,0.0,0.0,0,0
9,CASH_OUT,225413.93,C1058063444,51591.0,0.0,C560859791,53234.0,341851.63,0,0
9,TRANSFER,339577.36,C95479174,10933.0,0.0,C1582396700,174890.0,3669753.0,0,0
9,PAYMENT,3814.04,C1347759703,19807.0,15992.96,M2020907570,0.0,0.0,0,0
9,CASH_OUT,93266.13,C1098892044,33292.0,0.0,C379886033,0.0,1651153.22,0,0
9,CASH_OUT,355196.22,C1130463856,10241.0,0.0,C2097106754,39909.0,1549007.08,0,0
9,PAYMENT,8926.16,C985607133,36566.0,27639.84,M1724285874,0.0,0.0,0,0
9,CASH_IN,401618.71,C1495161797,2542.0,404160.71,C1416152350,1687420.36,2564067.44,0,0
9,PAYMENT,7946.76,C379789460,8254.0,307.24,M1434521694,0.0,0.0,0,0
9,CASH_IN,107565.26,C126407247,141.0,107706.26,C2133623311,0.0,0.0,0,0
9,PAYMENT,10169.02,C753103112,99128.0,88958.98,M600527744,0.0,0.0,0,0
9,CASH_OUT,153747.28,C2123736135,195444.0,41696.72,C1157464567,4009.0,676846.78,0,0
9,CASH_OUT,360840.81,C1062079344,1332906.53,972065.72,C1031024954,0.0,138358.36,0,0
9,PAYMENT,5828.31,C135419552,972065.72,966237.41,M1908167537,0.0,0.0,0,0
9,DEBIT,16165.19,C576218781,276.0,0.0,C981692041,30784.0,394668.61,0,0
9,CASH_IN,81476.6,C1828908077,11748.0,93224.6,C296562338,20036.0,0.0,0,0
9,PAYMENT,22239.87,C2000617595,1729.0,0.0,M1678504502,0.0,0.0,0,0
9,CASH_IN,16132.76,C84286628,70609.32,86742.08,C1942742765,11278.0,0.0,0,0
9,CASH_OUT,108687.19,C2141191085,86742.08,0.0,C128130371,842288.65,672262.41,0,0
9,CASH_OUT,255323.43,C1881932029,246.0,0.0,C1988065312,92201.0,43789.79,0,0
9,CASH_OUT,158965.28,C1267586700,10063.0,0.0,C642584095,95034.34,416635.0,0,0
9,CASH_IN,341201.23,C2119893093,350.0,341551.23,C1390121014,1545661.89,1229549.48,0,0
9,CASH_OUT,290104.16,C2115624592,1034.0,0.0,C185282707,8875.0,1413403.07,0,0
9,PAYMENT,11516.27,C1847726662,132242.14,120725.87,M1262391480,0.0,0.0,0,0
9,PAYMENT,22193.07,C1841359250,120725.87,98532.8,M1570588644,0.0,0.0,0,0
9,TRANSFER,708914.06,C592698931,147424.89,0.0,C413177525,5641254.82,9950958.55,0,0
9,PAYMENT,18574.39,C475476401,0.0,0.0,M1982978000,0.0,0.0,0,0
9,PAYMENT,21274.26,C1092885653,0.0,0.0,M2084298948,0.0,0.0,0,0
9,PAYMENT,13408.94,C1506053195,0.0,0.0,M565403636,0.0,0.0,0,0
9,PAYMENT,13174.75,C1083326435,0.0,0.0,M1661782773,0.0,0.0,0,0
9,PAYMENT,648.74,C517448715,0.0,0.0,M631243994,0.0,0.0,0,0
9,PAYMENT,20662.72,C1948015274,0.0,0.0,M1908567486,0.0,0.0,0,0
9,PAYMENT,11257.46,C1377204337,61014.0,49756.54,M1999974461,0.0,0.0,0,0
9,PAYMENT,17987.24,C1634401659,97644.37,79657.13,M52941685,0.0,0.0,0,0
9,PAYMENT,10246.19,C1653864080,79657.13,69410.94,M1022989863,0.0,0.0,0,0
9,PAYMENT,18990.31,C181282278,60405.0,41414.69,M927982513,0.0,0.0,0,0
9,CASH_OUT,184494.53,C1251325118,31691.0,0.0,C976756611,10426.0,0.0,0,0
9,CASH_IN,53158.14,C984435557,266198.0,319356.14,C1959394276,70651.0,607615.78,0,0
9,CASH_OUT,20768.63,C1094166723,1133890.03,1113121.4,C131767802,10360.0,36577.51,0,0
9,PAYMENT,5761.51,C153979199,1113121.4,1107359.89,M1853549792,0.0,0.0,0,0
9,PAYMENT,17224.26,C1046242345,959886.98,942662.72,M1112646289,0.0,0.0,0,0
9,PAYMENT,3402.44,C667991957,942662.72,939260.27,M519330403,0.0,0.0,0,0
9,PAYMENT,21134.14,C1129584824,939260.27,918126.14,M215908201,0.0,0.0,0,0
9,PAYMENT,27588.03,C785405296,918126.14,890538.11,M315303307,0.0,0.0,0,0
9,PAYMENT,668.38,C1907982002,890538.11,889869.73,M249783003,0.0,0.0,0,0
9,PAYMENT,10663.7,C582274466,889869.73,879206.02,M1771590402,0.0,0.0,0,0
9,PAYMENT,4036.04,C1399778413,879206.02,875169.99,M1183754593,0.0,0.0,0,0
9,PAYMENT,23804.11,C1121166799,965438.7,941634.59,M1777925844,0.0,0.0,0,0
